Accession	Title	Platform	Total bases	Create date	SRA URL	SRA filename	SRA nice filename	FastQ URL	FastQ Aspera URL	FastQ filename	FastQ nice filename
SRR24222827	WGS of Ischnura elegans: female	Illumina NovaSeq 6000	432884	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222827/SRR24222827.sra	SRR24222827.sra	SRR24222827_WGS_of_Ischnura_elegans_female.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/027/SRR24222827/SRR24222827_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/027/SRR24222827/SRR24222827_1.fastq.gz	SRR24222827_1.fastq.gz	SRR24222827_WGS_of_Ischnura_elegans_female_1.fastq.gz
SRR24222827	WGS of Ischnura elegans: female	Illumina NovaSeq 6000	432884	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222827/SRR24222827.sra	SRR24222827.sra	SRR24222827_WGS_of_Ischnura_elegans_female.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/027/SRR24222827/SRR24222827_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/027/SRR24222827/SRR24222827_2.fastq.gz	SRR24222827_2.fastq.gz	SRR24222827_WGS_of_Ischnura_elegans_female_2.fastq.gz
SRR24222829	WGS of Ischnura elegans: female	Illumina NovaSeq 6000	427675	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222829/SRR24222829.sra	SRR24222829.sra	SRR24222829_WGS_of_Ischnura_elegans_female.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/029/SRR24222829/SRR24222829_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/029/SRR24222829/SRR24222829_1.fastq.gz	SRR24222829_1.fastq.gz	SRR24222829_WGS_of_Ischnura_elegans_female_1.fastq.gz
SRR24222829	WGS of Ischnura elegans: female	Illumina NovaSeq 6000	427675	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222829/SRR24222829.sra	SRR24222829.sra	SRR24222829_WGS_of_Ischnura_elegans_female.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/029/SRR24222829/SRR24222829_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/029/SRR24222829/SRR24222829_2.fastq.gz	SRR24222829_2.fastq.gz	SRR24222829_WGS_of_Ischnura_elegans_female_2.fastq.gz
SRR24222824	WGS of Ischnura elegans: female	Illumina NovaSeq 6000	360647	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222824/SRR24222824.sra	SRR24222824.sra	SRR24222824_WGS_of_Ischnura_elegans_female.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/024/SRR24222824/SRR24222824_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/024/SRR24222824/SRR24222824_1.fastq.gz	SRR24222824_1.fastq.gz	SRR24222824_WGS_of_Ischnura_elegans_female_1.fastq.gz
SRR24222824	WGS of Ischnura elegans: female	Illumina NovaSeq 6000	360647	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222824/SRR24222824.sra	SRR24222824.sra	SRR24222824_WGS_of_Ischnura_elegans_female.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/024/SRR24222824/SRR24222824_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/024/SRR24222824/SRR24222824_2.fastq.gz	SRR24222824_2.fastq.gz	SRR24222824_WGS_of_Ischnura_elegans_female_2.fastq.gz
SRR24222823	WGS of Ischnura elegans: female	Illumina NovaSeq 6000	466315	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222823/SRR24222823.sra	SRR24222823.sra	SRR24222823_WGS_of_Ischnura_elegans_female.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/023/SRR24222823/SRR24222823_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/023/SRR24222823/SRR24222823_1.fastq.gz	SRR24222823_1.fastq.gz	SRR24222823_WGS_of_Ischnura_elegans_female_1.fastq.gz
SRR24222823	WGS of Ischnura elegans: female	Illumina NovaSeq 6000	466315	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222823/SRR24222823.sra	SRR24222823.sra	SRR24222823_WGS_of_Ischnura_elegans_female.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/023/SRR24222823/SRR24222823_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/023/SRR24222823/SRR24222823_2.fastq.gz	SRR24222823_2.fastq.gz	SRR24222823_WGS_of_Ischnura_elegans_female_2.fastq.gz
SRR24222818	WGS of Ischnura elegans: female	Illumina NovaSeq 6000	437265	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222818/SRR24222818.sra	SRR24222818.sra	SRR24222818_WGS_of_Ischnura_elegans_female.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/018/SRR24222818/SRR24222818_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/018/SRR24222818/SRR24222818_1.fastq.gz	SRR24222818_1.fastq.gz	SRR24222818_WGS_of_Ischnura_elegans_female_1.fastq.gz
SRR24222818	WGS of Ischnura elegans: female	Illumina NovaSeq 6000	437265	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222818/SRR24222818.sra	SRR24222818.sra	SRR24222818_WGS_of_Ischnura_elegans_female.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/018/SRR24222818/SRR24222818_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/018/SRR24222818/SRR24222818_2.fastq.gz	SRR24222818_2.fastq.gz	SRR24222818_WGS_of_Ischnura_elegans_female_2.fastq.gz
SRR24222821	WGS of Ischnura elegans: female	Illumina NovaSeq 6000	408307	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222821/SRR24222821.sra	SRR24222821.sra	SRR24222821_WGS_of_Ischnura_elegans_female.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/021/SRR24222821/SRR24222821_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/021/SRR24222821/SRR24222821_1.fastq.gz	SRR24222821_1.fastq.gz	SRR24222821_WGS_of_Ischnura_elegans_female_1.fastq.gz
SRR24222821	WGS of Ischnura elegans: female	Illumina NovaSeq 6000	408307	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222821/SRR24222821.sra	SRR24222821.sra	SRR24222821_WGS_of_Ischnura_elegans_female.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/021/SRR24222821/SRR24222821_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/021/SRR24222821/SRR24222821_2.fastq.gz	SRR24222821_2.fastq.gz	SRR24222821_WGS_of_Ischnura_elegans_female_2.fastq.gz
SRR24222820	WGS of Ischnura elegans: female	Illumina NovaSeq 6000	357843	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222820/SRR24222820.sra	SRR24222820.sra	SRR24222820_WGS_of_Ischnura_elegans_female.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/020/SRR24222820/SRR24222820_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/020/SRR24222820/SRR24222820_1.fastq.gz	SRR24222820_1.fastq.gz	SRR24222820_WGS_of_Ischnura_elegans_female_1.fastq.gz
SRR24222820	WGS of Ischnura elegans: female	Illumina NovaSeq 6000	357843	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222820/SRR24222820.sra	SRR24222820.sra	SRR24222820_WGS_of_Ischnura_elegans_female.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/020/SRR24222820/SRR24222820_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/020/SRR24222820/SRR24222820_2.fastq.gz	SRR24222820_2.fastq.gz	SRR24222820_WGS_of_Ischnura_elegans_female_2.fastq.gz
SRR24222822	WGS of Ischnura elegans: female	Illumina NovaSeq 6000	519364	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222822/SRR24222822.sra	SRR24222822.sra	SRR24222822_WGS_of_Ischnura_elegans_female.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/022/SRR24222822/SRR24222822_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/022/SRR24222822/SRR24222822_1.fastq.gz	SRR24222822_1.fastq.gz	SRR24222822_WGS_of_Ischnura_elegans_female_1.fastq.gz
SRR24222822	WGS of Ischnura elegans: female	Illumina NovaSeq 6000	519364	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222822/SRR24222822.sra	SRR24222822.sra	SRR24222822_WGS_of_Ischnura_elegans_female.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/022/SRR24222822/SRR24222822_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/022/SRR24222822/SRR24222822_2.fastq.gz	SRR24222822_2.fastq.gz	SRR24222822_WGS_of_Ischnura_elegans_female_2.fastq.gz
SRR24222819	WGS of Ischnura elegans: female	Illumina NovaSeq 6000	492674	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222819/SRR24222819.sra	SRR24222819.sra	SRR24222819_WGS_of_Ischnura_elegans_female.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/019/SRR24222819/SRR24222819_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/019/SRR24222819/SRR24222819_1.fastq.gz	SRR24222819_1.fastq.gz	SRR24222819_WGS_of_Ischnura_elegans_female_1.fastq.gz
SRR24222819	WGS of Ischnura elegans: female	Illumina NovaSeq 6000	492674	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222819/SRR24222819.sra	SRR24222819.sra	SRR24222819_WGS_of_Ischnura_elegans_female.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/019/SRR24222819/SRR24222819_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/019/SRR24222819/SRR24222819_2.fastq.gz	SRR24222819_2.fastq.gz	SRR24222819_WGS_of_Ischnura_elegans_female_2.fastq.gz
SRR24222816	WGS of Ischnura elegans: female	Illumina NovaSeq 6000	472886	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222816/SRR24222816.sra	SRR24222816.sra	SRR24222816_WGS_of_Ischnura_elegans_female.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/016/SRR24222816/SRR24222816_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/016/SRR24222816/SRR24222816_1.fastq.gz	SRR24222816_1.fastq.gz	SRR24222816_WGS_of_Ischnura_elegans_female_1.fastq.gz
SRR24222816	WGS of Ischnura elegans: female	Illumina NovaSeq 6000	472886	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222816/SRR24222816.sra	SRR24222816.sra	SRR24222816_WGS_of_Ischnura_elegans_female.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/016/SRR24222816/SRR24222816_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/016/SRR24222816/SRR24222816_2.fastq.gz	SRR24222816_2.fastq.gz	SRR24222816_WGS_of_Ischnura_elegans_female_2.fastq.gz
SRR24222814	RNA-seq of Ischnura elegans: adult male thorax	Illumina NovaSeq 6000	87689	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222814/SRR24222814.sra	SRR24222814.sra	SRR24222814_RNA-seq_of_Ischnura_elegans_adult_male_thorax.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/014/SRR24222814/SRR24222814_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/014/SRR24222814/SRR24222814_1.fastq.gz	SRR24222814_1.fastq.gz	SRR24222814_RNA-seq_of_Ischnura_elegans_adult_male_thorax_1.fastq.gz
SRR24222814	RNA-seq of Ischnura elegans: adult male thorax	Illumina NovaSeq 6000	87689	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222814/SRR24222814.sra	SRR24222814.sra	SRR24222814_RNA-seq_of_Ischnura_elegans_adult_male_thorax.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/014/SRR24222814/SRR24222814_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/014/SRR24222814/SRR24222814_2.fastq.gz	SRR24222814_2.fastq.gz	SRR24222814_RNA-seq_of_Ischnura_elegans_adult_male_thorax_2.fastq.gz
SRR24222817	WGS of Ischnura elegans: female	Illumina NovaSeq 6000	429191	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222817/SRR24222817.sra	SRR24222817.sra	SRR24222817_WGS_of_Ischnura_elegans_female.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/017/SRR24222817/SRR24222817_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/017/SRR24222817/SRR24222817_1.fastq.gz	SRR24222817_1.fastq.gz	SRR24222817_WGS_of_Ischnura_elegans_female_1.fastq.gz
SRR24222817	WGS of Ischnura elegans: female	Illumina NovaSeq 6000	429191	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222817/SRR24222817.sra	SRR24222817.sra	SRR24222817_WGS_of_Ischnura_elegans_female.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/017/SRR24222817/SRR24222817_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/017/SRR24222817/SRR24222817_2.fastq.gz	SRR24222817_2.fastq.gz	SRR24222817_WGS_of_Ischnura_elegans_female_2.fastq.gz
SRR24222815	RNA-seq of Ischnura elegans: adult female thorax	Illumina NovaSeq 6000	101310	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222815/SRR24222815.sra	SRR24222815.sra	SRR24222815_RNA-seq_of_Ischnura_elegans_adult_female_thorax.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/015/SRR24222815/SRR24222815_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/015/SRR24222815/SRR24222815_1.fastq.gz	SRR24222815_1.fastq.gz	SRR24222815_RNA-seq_of_Ischnura_elegans_adult_female_thorax_1.fastq.gz
SRR24222815	RNA-seq of Ischnura elegans: adult female thorax	Illumina NovaSeq 6000	101310	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222815/SRR24222815.sra	SRR24222815.sra	SRR24222815_RNA-seq_of_Ischnura_elegans_adult_female_thorax.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/015/SRR24222815/SRR24222815_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/015/SRR24222815/SRR24222815_2.fastq.gz	SRR24222815_2.fastq.gz	SRR24222815_RNA-seq_of_Ischnura_elegans_adult_female_thorax_2.fastq.gz
SRR24222813	RNA-seq of Ischnura elegans: adult male thorax	Illumina NovaSeq 6000	85871	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222813/SRR24222813.sra	SRR24222813.sra	SRR24222813_RNA-seq_of_Ischnura_elegans_adult_male_thorax.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/013/SRR24222813/SRR24222813_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/013/SRR24222813/SRR24222813_1.fastq.gz	SRR24222813_1.fastq.gz	SRR24222813_RNA-seq_of_Ischnura_elegans_adult_male_thorax_1.fastq.gz
SRR24222813	RNA-seq of Ischnura elegans: adult male thorax	Illumina NovaSeq 6000	85871	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222813/SRR24222813.sra	SRR24222813.sra	SRR24222813_RNA-seq_of_Ischnura_elegans_adult_male_thorax.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/013/SRR24222813/SRR24222813_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/013/SRR24222813/SRR24222813_2.fastq.gz	SRR24222813_2.fastq.gz	SRR24222813_RNA-seq_of_Ischnura_elegans_adult_male_thorax_2.fastq.gz
SRR24222812	WGS of Ischnura elegans: female	Illumina NovaSeq 6000	502675	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222812/SRR24222812.sra	SRR24222812.sra	SRR24222812_WGS_of_Ischnura_elegans_female.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/012/SRR24222812/SRR24222812_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/012/SRR24222812/SRR24222812_1.fastq.gz	SRR24222812_1.fastq.gz	SRR24222812_WGS_of_Ischnura_elegans_female_1.fastq.gz
SRR24222812	WGS of Ischnura elegans: female	Illumina NovaSeq 6000	502675	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222812/SRR24222812.sra	SRR24222812.sra	SRR24222812_WGS_of_Ischnura_elegans_female.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/012/SRR24222812/SRR24222812_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/012/SRR24222812/SRR24222812_2.fastq.gz	SRR24222812_2.fastq.gz	SRR24222812_WGS_of_Ischnura_elegans_female_2.fastq.gz
SRR24222810	RNA-seq of Ischnura elegans: adult female thorax	Illumina NovaSeq 6000	85302	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222810/SRR24222810.sra	SRR24222810.sra	SRR24222810_RNA-seq_of_Ischnura_elegans_adult_female_thorax.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/010/SRR24222810/SRR24222810_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/010/SRR24222810/SRR24222810_1.fastq.gz	SRR24222810_1.fastq.gz	SRR24222810_RNA-seq_of_Ischnura_elegans_adult_female_thorax_1.fastq.gz
SRR24222810	RNA-seq of Ischnura elegans: adult female thorax	Illumina NovaSeq 6000	85302	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222810/SRR24222810.sra	SRR24222810.sra	SRR24222810_RNA-seq_of_Ischnura_elegans_adult_female_thorax.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/010/SRR24222810/SRR24222810_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/010/SRR24222810/SRR24222810_2.fastq.gz	SRR24222810_2.fastq.gz	SRR24222810_RNA-seq_of_Ischnura_elegans_adult_female_thorax_2.fastq.gz
SRR24222809	RNA-seq of Ischnura elegans: adult female thorax	Illumina NovaSeq 6000	112123	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222809/SRR24222809.sra	SRR24222809.sra	SRR24222809_RNA-seq_of_Ischnura_elegans_adult_female_thorax.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/009/SRR24222809/SRR24222809_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/009/SRR24222809/SRR24222809_1.fastq.gz	SRR24222809_1.fastq.gz	SRR24222809_RNA-seq_of_Ischnura_elegans_adult_female_thorax_1.fastq.gz
SRR24222809	RNA-seq of Ischnura elegans: adult female thorax	Illumina NovaSeq 6000	112123	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222809/SRR24222809.sra	SRR24222809.sra	SRR24222809_RNA-seq_of_Ischnura_elegans_adult_female_thorax.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/009/SRR24222809/SRR24222809_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/009/SRR24222809/SRR24222809_2.fastq.gz	SRR24222809_2.fastq.gz	SRR24222809_RNA-seq_of_Ischnura_elegans_adult_female_thorax_2.fastq.gz
SRR24222811	RNA-seq of Ischnura elegans: adult male thorax	Illumina NovaSeq 6000	113087	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222811/SRR24222811.sra	SRR24222811.sra	SRR24222811_RNA-seq_of_Ischnura_elegans_adult_male_thorax.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/011/SRR24222811/SRR24222811_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/011/SRR24222811/SRR24222811_1.fastq.gz	SRR24222811_1.fastq.gz	SRR24222811_RNA-seq_of_Ischnura_elegans_adult_male_thorax_1.fastq.gz
SRR24222811	RNA-seq of Ischnura elegans: adult male thorax	Illumina NovaSeq 6000	113087	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222811/SRR24222811.sra	SRR24222811.sra	SRR24222811_RNA-seq_of_Ischnura_elegans_adult_male_thorax.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/011/SRR24222811/SRR24222811_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/011/SRR24222811/SRR24222811_2.fastq.gz	SRR24222811_2.fastq.gz	SRR24222811_RNA-seq_of_Ischnura_elegans_adult_male_thorax_2.fastq.gz
SRR24222808	RNA-seq of Ischnura elegans: adult female thorax	Illumina NovaSeq 6000	87600	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222808/SRR24222808.sra	SRR24222808.sra	SRR24222808_RNA-seq_of_Ischnura_elegans_adult_female_thorax.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/008/SRR24222808/SRR24222808_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/008/SRR24222808/SRR24222808_1.fastq.gz	SRR24222808_1.fastq.gz	SRR24222808_RNA-seq_of_Ischnura_elegans_adult_female_thorax_1.fastq.gz
SRR24222808	RNA-seq of Ischnura elegans: adult female thorax	Illumina NovaSeq 6000	87600	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222808/SRR24222808.sra	SRR24222808.sra	SRR24222808_RNA-seq_of_Ischnura_elegans_adult_female_thorax.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/008/SRR24222808/SRR24222808_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/008/SRR24222808/SRR24222808_2.fastq.gz	SRR24222808_2.fastq.gz	SRR24222808_RNA-seq_of_Ischnura_elegans_adult_female_thorax_2.fastq.gz
SRR24222807	RNA-seq of Ischnura elegans: adult female thorax	Illumina NovaSeq 6000	101184	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222807/SRR24222807.sra	SRR24222807.sra	SRR24222807_RNA-seq_of_Ischnura_elegans_adult_female_thorax.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/007/SRR24222807/SRR24222807_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/007/SRR24222807/SRR24222807_1.fastq.gz	SRR24222807_1.fastq.gz	SRR24222807_RNA-seq_of_Ischnura_elegans_adult_female_thorax_1.fastq.gz
SRR24222807	RNA-seq of Ischnura elegans: adult female thorax	Illumina NovaSeq 6000	101184	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222807/SRR24222807.sra	SRR24222807.sra	SRR24222807_RNA-seq_of_Ischnura_elegans_adult_female_thorax.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/007/SRR24222807/SRR24222807_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/007/SRR24222807/SRR24222807_2.fastq.gz	SRR24222807_2.fastq.gz	SRR24222807_RNA-seq_of_Ischnura_elegans_adult_female_thorax_2.fastq.gz
SRR24222806	RNA-seq of Ischnura elegans: adult female thorax	Illumina NovaSeq 6000	117499	1690754400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR242/SRR24222806/SRR24222806.sra	SRR24222806.sra	SRR24222806_RNA-seq_of_Ischnura_elegans_adult_female_thorax.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR242/006/SRR24222806/SRR24222806_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR242/006/SRR24222806/SRR24222806_1.fastq.gz	SRR24222806_1.fastq.gz	SRR24222806_RNA-seq_of_Ischnura_elegans_adult_female_thorax_1.fastq.gz
